,Continent_Name,Continent_Code,Date,Confirmed_Case,Deaths_Case,Recovered_Case
0,Africa,AF,2020-01-22,0,0,0
1,Africa,AF,2020-01-23,0,0,0
2,Africa,AF,2020-01-24,0,0,0
3,Africa,AF,2020-01-25,0,0,0
4,Africa,AF,2020-01-26,0,0,0
5,Africa,AF,2020-01-27,0,0,0
6,Africa,AF,2020-01-28,0,0,0
7,Africa,AF,2020-01-29,0,0,0
8,Africa,AF,2020-01-30,0,0,0
9,Africa,AF,2020-01-31,0,0,0
10,Africa,AF,2020-02-01,0,0,0
11,Africa,AF,2020-02-02,0,0,0
12,Africa,AF,2020-02-03,0,0,0
13,Africa,AF,2020-02-04,0,0,0
14,Africa,AF,2020-02-05,0,0,0
15,Africa,AF,2020-02-06,0,0,0
16,Africa,AF,2020-02-07,0,0,0
17,Africa,AF,2020-02-08,0,0,0
18,Africa,AF,2020-02-09,0,0,0
19,Africa,AF,2020-02-10,0,0,0
20,Africa,AF,2020-02-11,0,0,0
21,Africa,AF,2020-02-12,0,0,0
22,Africa,AF,2020-02-13,0,0,0
23,Africa,AF,2020-02-14,1,0,0
24,Africa,AF,2020-02-15,1,0,0
25,Africa,AF,2020-02-16,1,0,0
26,Africa,AF,2020-02-17,1,0,0
27,Africa,AF,2020-02-18,1,0,0
28,Africa,AF,2020-02-19,1,0,0
29,Africa,AF,2020-02-20,1,0,0
30,Africa,AF,2020-02-21,1,0,0
31,Africa,AF,2020-02-22,1,0,0
32,Africa,AF,2020-02-23,1,0,0
33,Africa,AF,2020-02-24,1,0,0
34,Africa,AF,2020-02-25,2,0,0
35,Africa,AF,2020-02-26,2,0,0
36,Africa,AF,2020-02-27,2,0,0
37,Africa,AF,2020-02-28,3,0,1
38,Africa,AF,2020-02-29,3,0,1
39,Africa,AF,2020-03-01,4,0,1
40,Africa,AF,2020-03-02,8,0,1
41,Africa,AF,2020-03-03,11,0,1
42,Africa,AF,2020-03-04,21,0,1
43,Africa,AF,2020-03-05,24,0,1
44,Africa,AF,2020-03-06,43,0,1
45,Africa,AF,2020-03-07,43,0,1
46,Africa,AF,2020-03-08,83,1,2
47,Africa,AF,2020-03-09,91,1,2
48,Africa,AF,2020-03-10,104,2,2
49,Africa,AF,2020-03-11,118,2,28
50,Africa,AF,2020-03-12,134,3,36
51,Africa,AF,2020-03-13,176,6,37
52,Africa,AF,2020-03-14,252,7,41
53,Africa,AF,2020-03-15,317,8,35
54,Africa,AF,2020-03-16,404,8,42
55,Africa,AF,2020-03-17,492,11,48
56,Africa,AF,2020-03-18,610,17,49
57,Africa,AF,2020-03-19,788,20,69
58,Africa,AF,2020-03-20,975,26,77
59,Africa,AF,2020-03-21,1172,36,89
60,Africa,AF,2020-03-22,1437,48,143
61,Africa,AF,2020-03-23,1818,57,143
62,Africa,AF,2020-03-24,2250,64,137
63,Africa,AF,2020-03-25,2773,73,211
64,Africa,AF,2020-03-26,3326,91,184
65,Africa,AF,2020-03-27,3885,115,229
66,Africa,AF,2020-03-28,4224,134,253
67,Africa,AF,2020-03-29,4785,152,283
68,Africa,AF,2020-03-30,5196,173,328
69,Africa,AF,2020-03-31,5779,200,410
70,Africa,AF,2020-04-01,6378,234,505
71,Africa,AF,2020-04-02,7031,287,573
72,Africa,AF,2020-04-03,7912,331,702
73,Africa,AF,2020-04-04,8589,382,809
74,Africa,AF,2020-04-05,9295,442,906
75,Africa,AF,2020-04-06,9997,487,993
76,Africa,AF,2020-04-07,10632,533,1157
77,Africa,AF,2020-04-08,11419,573,1405
78,Africa,AF,2020-04-09,12248,627,1624
79,Africa,AF,2020-04-10,12905,692,2139
80,Africa,AF,2020-04-11,13616,742,2358
81,Africa,AF,2020-04-12,14489,788,2823
82,Africa,AF,2020-04-13,15256,833,2935
83,Africa,AF,2020-04-14,16227,873,3229
84,Africa,AF,2020-04-15,17192,910,3456
85,Africa,AF,2020-04-16,18360,965,4279
86,Africa,AF,2020-04-17,19763,1015,4604
87,Africa,AF,2020-04-18,21072,1058,4984
88,Africa,AF,2020-04-19,22271,1120,5486
89,Africa,AF,2020-04-20,23431,1159,6070
90,Africa,AF,2020-04-21,24507,1189,6384
91,Africa,AF,2020-04-22,25911,1240,6952
92,Africa,AF,2020-04-23,27349,1297,8166
93,Africa,AF,2020-04-24,29052,1324,8685
94,Africa,AF,2020-04-25,30296,1372,9081
95,Africa,AF,2020-04-26,31829,1422,9569
96,Africa,AF,2020-04-27,33167,1462,10126
97,Africa,AF,2020-04-28,34786,1523,11328
98,Africa,AF,2020-04-29,36807,1588,12090
99,Africa,AF,2020-04-30,38753,1634,12538
100,Africa,AF,2020-05-01,40468,1690,13385
101,Africa,AF,2020-05-02,42705,1759,14124
102,Africa,AF,2020-05-03,44297,1796,14597
103,Africa,AF,2020-05-04,46951,1842,15574
104,Africa,AF,2020-05-05,48993,1906,16320
105,Africa,AF,2020-05-06,51535,2006,17629
106,Africa,AF,2020-05-07,54022,2073,18388
107,Africa,AF,2020-05-08,57647,2154,19128
108,Africa,AF,2020-05-09,60507,2221,20798
109,Africa,AF,2020-05-10,63086,2290,21832
110,Africa,AF,2020-05-11,66145,2344,23137
111,Africa,AF,2020-05-12,69312,2395,23967
112,Africa,AF,2020-05-13,72226,2493,25263
113,Africa,AF,2020-05-14,75344,2562,27199
114,Africa,AF,2020-05-15,78270,2624,29237
115,Africa,AF,2020-05-16,81273,2708,31116
116,Africa,AF,2020-05-17,84587,2758,32509
117,Africa,AF,2020-05-18,88255,2831,33892
118,Africa,AF,2020-05-19,91266,2906,35822
119,Africa,AF,2020-05-20,95057,2990,38091
120,Africa,AF,2020-05-21,99752,3095,39277
121,Africa,AF,2020-05-22,103620,3183,41570
122,Africa,AF,2020-05-23,107485,3255,42918
123,Africa,AF,2020-05-24,111607,3354,44995
124,Africa,AF,2020-05-25,115733,3479,46547
125,Africa,AF,2020-05-26,119444,3591,48601
126,Africa,AF,2020-05-27,124524,3698,51053
127,Africa,AF,2020-05-28,129440,3791,53394
128,Africa,AF,2020-05-29,135187,3922,56395
129,Africa,AF,2020-05-30,141304,4069,59185
130,Africa,AF,2020-05-31,146551,4222,61767
131,Africa,AF,2020-06-01,152336,4343,64041
132,Africa,AF,2020-06-02,157214,4493,67095
133,Africa,AF,2020-06-03,162311,4601,70440
134,Africa,AF,2020-06-04,169417,4756,73890
135,Africa,AF,2020-06-05,176605,4913,78384
136,Africa,AF,2020-06-06,183202,5055,81492
137,Africa,AF,2020-06-07,189536,5188,82979
138,Africa,AF,2020-06-08,196187,5363,86105
139,Africa,AF,2020-06-09,202657,5537,90807
140,Africa,AF,2020-06-10,209202,5688,95078
141,Africa,AF,2020-06-11,216605,5851,98680
142,Africa,AF,2020-06-12,224684,6049,102836
143,Africa,AF,2020-06-13,232771,6253,106579
144,Africa,AF,2020-06-14,241551,6459,109985
145,Africa,AF,2020-06-15,251144,6761,114204
146,Africa,AF,2020-06-16,258786,7015,118738
147,Africa,AF,2020-06-17,267522,7218,123046
148,Africa,AF,2020-06-18,275757,7419,125813
149,Africa,AF,2020-06-19,285570,7682,132642
150,Africa,AF,2020-06-20,296919,7918,142614
151,Africa,AF,2020-06-21,306356,8114,146329
152,Africa,AF,2020-06-22,315346,8338,150586
153,Africa,AF,2020-06-23,324419,8620,154312
154,Africa,AF,2020-06-24,335769,8855,160821
155,Africa,AF,2020-06-25,347710,9069,166066
156,Africa,AF,2020-06-26,359308,9282,172966
157,Africa,AF,2020-06-27,371545,9484,178483
158,Africa,AF,2020-06-28,382153,9663,182545
159,Africa,AF,2020-06-29,393283,9877,186917
160,Africa,AF,2020-06-30,404891,10146,192592
161,Africa,AF,2020-07-01,418104,10404,198174
162,Africa,AF,2020-07-02,432306,10643,207122
163,Africa,AF,2020-07-03,447466,10882,214850
164,Africa,AF,2020-07-04,462951,11083,222002
165,Africa,AF,2020-07-05,476586,11363,227161
166,Africa,AF,2020-07-06,490327,11610,235609
167,Africa,AF,2020-07-07,507792,11975,244808
168,Africa,AF,2020-07-08,522535,12232,252931
169,Africa,AF,2020-07-09,541725,12457,262732
170,Africa,AF,2020-07-10,559430,12763,271818
171,Africa,AF,2020-07-11,578216,12988,284964
172,Africa,AF,2020-07-12,594933,13241,295234
173,Africa,AF,2020-07-13,611002,13463,302892
174,Africa,AF,2020-07-14,625451,13762,313820
175,Africa,AF,2020-07-15,643484,13988,332739
176,Africa,AF,2020-07-16,663929,14356,343410
177,Africa,AF,2020-07-17,683468,14672,360372
178,Africa,AF,2020-07-18,702480,14953,367644
179,Africa,AF,2020-07-19,721049,15169,380245
180,Africa,AF,2020-07-20,736561,15423,389306
181,Africa,AF,2020-07-21,750440,15737,409560
182,Africa,AF,2020-07-22,770049,16445,435134
183,Africa,AF,2020-07-23,788518,16713,446421
184,Africa,AF,2020-07-24,810614,17104,462099
185,Africa,AF,2020-07-25,828757,17521,484030
186,Africa,AF,2020-07-26,847065,17765,491008
187,Africa,AF,2020-07-27,860515,18175,506817
188,Africa,AF,2020-07-28,874016,18497,524549
189,Africa,AF,2020-07-29,891656,18864,540896
190,Africa,AF,2020-07-30,909073,19317,556585
191,Africa,AF,2020-07-31,928075,19680,580344
192,Africa,AF,2020-08-01,944997,19974,602999
193,Africa,AF,2020-08-02,957731,20304,612023
194,Africa,AF,2020-08-03,968595,20626,629591
195,Africa,AF,2020-08-04,978515,21099,652069
196,Africa,AF,2020-08-05,993874,21638,673870
197,Africa,AF,2020-08-06,1008204,22069,690282
198,Africa,AF,2020-08-07,1021693,22508,704403
199,Africa,AF,2020-08-08,1035915,22920,720214
200,Africa,AF,2020-08-09,1048272,23279,733164
201,Africa,AF,2020-08-10,1057404,23598,743943
202,Africa,AF,2020-08-11,1065279,23865,758145
203,Africa,AF,2020-08-12,1074535,24274,768891
204,Africa,AF,2020-08-13,1084940,24682,780038
205,Africa,AF,2020-08-14,1097485,25098,810802
206,Africa,AF,2020-08-15,1109298,25338,824429
207,Africa,AF,2020-08-16,1119254,25633,834847
208,Africa,AF,2020-08-17,1128106,25897,846094
209,Africa,AF,2020-08-18,1136758,26312,858936
210,Africa,AF,2020-08-19,1147648,26640,870459
211,Africa,AF,2020-08-20,1158260,26977,880851
212,Africa,AF,2020-08-21,1168533,27329,888640
213,Africa,AF,2020-08-22,1178966,27603,899113
214,Africa,AF,2020-08-23,1188019,27785,906060
215,Africa,AF,2020-08-24,1195532,28005,921556
216,Africa,AF,2020-08-25,1203070,28288,930528
217,Africa,AF,2020-08-26,1211926,28607,941786
218,Africa,AF,2020-08-27,1220481,28860,954165
219,Africa,AF,2020-08-28,1228590,29091,961157
220,Africa,AF,2020-08-29,1236954,29422,969031
221,Africa,AF,2020-08-30,1245424,29586,976144
222,Africa,AF,2020-08-31,1252229,29812,983277
223,Africa,AF,2020-09-01,1259391,30054,998702
224,Africa,AF,2020-09-02,1268105,30319,1007212
225,Africa,AF,2020-09-03,1275851,30616,1013901
226,Africa,AF,2020-09-04,1284430,30854,1022020
227,Africa,AF,2020-09-05,1291822,31079,1029449
228,Africa,AF,2020-09-06,1299644,31303,1036169
229,Africa,AF,2020-09-07,1306515,31521,1045244
230,Africa,AF,2020-09-08,1314199,31747,1051027
231,Africa,AF,2020-09-09,1322492,31939,1059368
232,Africa,AF,2020-09-10,1330540,32124,1068493
233,Africa,AF,2020-09-11,1339231,32355,1075942
234,Africa,AF,2020-09-12,1346639,32501,1092494
235,Africa,AF,2020-09-13,1353384,32622,1099762
236,Africa,AF,2020-09-14,1359864,32793,1106686
237,Africa,AF,2020-09-15,1366424,33070,1116978
238,Africa,AF,2020-09-16,1373748,33249,1126744
239,Africa,AF,2020-09-17,1382351,33428,1133407
240,Africa,AF,2020-09-18,1390518,33621,1140509
241,Africa,AF,2020-09-19,1399245,33823,1148185
242,Africa,AF,2020-09-20,1407665,33956,1153351
243,Africa,AF,2020-09-21,1413811,34082,1161021
244,Africa,AF,2020-09-22,1420650,34322,1168355
245,Africa,AF,2020-09-23,1429376,34531,1175223
246,Africa,AF,2020-09-24,1437562,34706,1184956
247,Africa,AF,2020-09-25,1445540,34860,1193806
248,Africa,AF,2020-09-26,1451952,35028,1201520
249,Africa,AF,2020-09-27,1460320,35163,1207254
250,Africa,AF,2020-09-28,1465987,35457,1212540
251,Africa,AF,2020-09-29,1473495,35674,1220015
252,Africa,AF,2020-09-30,1481928,35863,1227334
253,Africa,AF,2020-10-01,1489193,36080,1233544
254,Africa,AF,2020-10-02,1498046,36229,1239827
255,Africa,AF,2020-10-03,1506874,36340,1247024
256,Africa,AF,2020-10-04,1514963,36510,1254059
257,Africa,AF,2020-10-05,1519672,36638,1262073
258,Africa,AF,2020-10-06,1526273,36826,1268754
259,Africa,AF,2020-10-07,1536819,37095,1279751
260,Africa,AF,2020-10-08,1547723,37393,1285868
261,Africa,AF,2020-10-09,1556286,37629,1292464
262,Africa,AF,2020-10-10,1569817,37900,1298429
263,Africa,AF,2020-10-11,1578795,38108,1304369
264,Africa,AF,2020-10-12,1584681,38301,1311331
265,Africa,AF,2020-10-13,1592515,38572,1316388
266,Africa,AF,2020-10-14,1604024,38835,1323286
267,Africa,AF,2020-10-15,1613139,39089,1329645
268,Africa,AF,2020-10-16,1623821,39296,1336062
269,Africa,AF,2020-10-17,1638088,39561,1345222
270,Africa,AF,2020-10-18,1646281,39746,1354438
271,Africa,AF,2020-10-19,1655968,39930,1359734
272,Africa,AF,2020-10-20,1665742,40228,1369182
273,Africa,AF,2020-10-21,1676220,40480,1376858
274,Africa,AF,2020-10-22,1687192,40696,1383369
275,Africa,AF,2020-10-23,1697620,40920,1390570
276,Africa,AF,2020-10-24,1709367,41143,1397514
277,Africa,AF,2020-10-25,1718463,41259,1404571
278,Africa,AF,2020-10-26,1729158,41607,1414268
279,Africa,AF,2020-10-27,1737826,41789,1421485
280,Africa,AF,2020-10-28,1749729,42135,1428860
281,Africa,AF,2020-10-29,1760793,42337,1436689
282,Africa,AF,2020-10-30,1774399,42629,1447196
283,Africa,AF,2020-10-31,1785473,42853,1455108
284,Africa,AF,2020-11-01,1795771,43175,1464902
285,Africa,AF,2020-11-02,1803347,43389,1473548
286,Africa,AF,2020-11-03,1814217,43705,1481296
287,Africa,AF,2020-11-04,1828227,43940,1489998
288,Africa,AF,2020-11-05,1843618,44244,1540794
289,Africa,AF,2020-11-06,1855335,44467,1552425
290,Africa,AF,2020-11-07,1870352,44845,1574344
291,Africa,AF,2020-11-08,1882856,45360,1587116
292,Africa,AF,2020-11-09,1891741,45609,1595210
293,Africa,AF,2020-11-10,1904905,45950,1605054
294,Africa,AF,2020-11-11,1918922,46282,1620738
295,Africa,AF,2020-11-12,1934694,46551,1632926
296,Africa,AF,2020-11-13,1949356,46831,1641831
297,Africa,AF,2020-11-14,1963443,47066,1651228
298,Africa,AF,2020-11-15,1976011,47362,1659155
299,Africa,AF,2020-11-16,1986319,47641,1672071
300,Africa,AF,2020-11-17,1999192,48034,1682174
301,Africa,AF,2020-11-18,2014480,48426,1700379
302,Africa,AF,2020-11-19,2028405,48702,1711352
303,Africa,AF,2020-11-20,2044148,49114,1725530
304,Africa,AF,2020-11-21,2057504,49428,1734023
305,Africa,AF,2020-11-22,2070298,49718,1744090
306,Africa,AF,2020-11-23,2080372,49987,1755910
307,Africa,AF,2020-11-24,2092875,50331,1770535
308,Africa,AF,2020-11-25,2107521,50646,1781723
309,Africa,AF,2020-11-26,2121455,50944,1791126
310,Africa,AF,2020-11-27,2137496,51264,1806270
311,Africa,AF,2020-11-28,2150896,51499,1815223
312,Africa,AF,2020-11-29,2163972,51723,1830883
313,Africa,AF,2020-11-30,2174315,51992,1843152
314,Africa,AF,2020-12-01,2185153,52250,1852881
315,Africa,AF,2020-12-02,2201566,52580,1866293
316,Africa,AF,2020-12-03,2217208,52847,1881192
317,Africa,AF,2020-12-04,2235176,53277,1905742
318,Africa,AF,2020-12-05,2249944,53564,1917953
319,Africa,AF,2020-12-06,2263420,53870,1925945
320,Africa,AF,2020-12-07,2274048,54118,1936828
321,Africa,AF,2020-12-08,2287306,54520,1954722
322,Africa,AF,2020-12-09,2306702,54870,1966690
323,Africa,AF,2020-12-10,2325836,55264,1980640
324,Africa,AF,2020-12-11,2344914,55662,1992861
325,Africa,AF,2020-12-12,2363050,55988,2003817
326,Africa,AF,2020-12-13,2379272,56334,2012823
327,Africa,AF,2020-12-14,2390685,56645,2022829
328,Africa,AF,2020-12-15,2408672,57072,2036023
329,Africa,AF,2020-12-16,2429800,57418,2055957
330,Africa,AF,2020-12-17,2450319,57814,2070494
331,Africa,AF,2020-12-18,2469639,58310,2081052
332,Africa,AF,2020-12-19,2490907,58759,2092251
333,Africa,AF,2020-12-20,2509333,59099,2105773
334,Africa,AF,2020-12-21,2526120,59528,2115271
335,Africa,AF,2020-12-22,2546106,60057,2142442
336,Africa,AF,2020-12-23,2571854,60877,2154736
337,Africa,AF,2020-12-24,2598898,61431,2176575
338,Africa,AF,2020-12-25,2624683,61955,2192397
339,Africa,AF,2020-12-26,2646066,62374,2211379
340,Africa,AF,2020-12-27,2664741,62806,2225691
341,Africa,AF,2020-12-28,2679940,63351,2237339
342,Africa,AF,2020-12-29,2700068,64068,2256715
343,Africa,AF,2020-12-30,2730661,64769,2278223
344,Africa,AF,2020-12-31,2760450,65468,2297749
345,Africa,AF,2021-01-01,2788199,66126,2313065
346,Africa,AF,2021-01-02,2811089,66641,2329260
347,Africa,AF,2021-01-03,2833084,67246,2340891
348,Africa,AF,2021-01-04,2854863,67930,2356582
349,Africa,AF,2021-01-05,2881704,68751,2375029
350,Africa,AF,2021-01-06,2917501,69861,2392331
351,Africa,AF,2021-01-07,2952930,70550,2414283
352,Africa,AF,2021-01-08,2989370,71460,2432943
353,Africa,AF,2021-01-09,3024442,72117,2449363
354,Africa,AF,2021-01-10,3056080,72711,2466568
355,Africa,AF,2021-01-11,3084084,73392,2482394
356,Africa,AF,2021-01-12,3110149,74467,2538483
357,Africa,AF,2021-01-13,3144210,75688,2562440
358,Africa,AF,2021-01-14,3178456,76741,2593467
359,Africa,AF,2021-01-15,3210014,77646,2616462
360,Africa,AF,2021-01-16,3237542,78308,2649440
361,Africa,AF,2021-01-17,3264170,78906,2676857
362,Africa,AF,2021-01-18,3286595,79632,2706014
363,Africa,AF,2021-01-19,3310070,80834,2743457
364,Africa,AF,2021-01-20,3338406,81756,2772345
365,Africa,AF,2021-01-21,3366356,82782,2809825
366,Africa,AF,2021-01-22,3392336,83755,2839726
367,Africa,AF,2021-01-23,3419700,84537,2866931
368,Africa,AF,2021-01-24,3439881,85184,2892407
369,Africa,AF,2021-01-25,3456527,85955,2922854
370,Africa,AF,2021-01-26,3475122,86938,2948402
371,Africa,AF,2021-01-27,3495984,87989,2970959
372,Africa,AF,2021-01-28,3516762,88985,2990354
373,Africa,AF,2021-01-29,3535968,89831,3014377
374,Africa,AF,2021-01-30,3553836,90445,3033251
375,Africa,AF,2021-01-31,3569598,90970,3051748
376,Africa,AF,2021-02-01,3582301,91479,3073258
377,Africa,AF,2021-02-02,3597111,92363,3097435
378,Africa,AF,2021-02-03,3612574,93073,3113686
379,Africa,AF,2021-02-04,3629039,93640,3128420
380,Africa,AF,2021-02-05,3644971,94187,3148612
381,Africa,AF,2021-02-06,3658311,94734,3163886
382,Africa,AF,2021-02-07,3670252,95091,3192676
383,Africa,AF,2021-02-08,3681612,95535,3207374
384,Africa,AF,2021-02-09,3692905,96234,3221506
385,Africa,AF,2021-02-10,3706023,96770,3240491
386,Africa,AF,2021-02-11,3717940,97265,3255927
387,Africa,AF,2021-02-12,3731841,97830,3271058
388,Africa,AF,2021-02-13,3742772,98181,3281341
389,Africa,AF,2021-02-14,3753187,98475,3290153
390,Africa,AF,2021-02-15,3763033,98945,3304256
391,Africa,AF,2021-02-16,3773023,99410,3318841
392,Africa,AF,2021-02-17,3785187,99812,3332815
393,Africa,AF,2021-02-18,3799235,100325,3347374
394,Africa,AF,2021-02-19,3810279,100709,3361240
395,Africa,AF,2021-02-20,3819818,100999,3372274
396,Africa,AF,2021-02-21,3829329,101336,3382176
397,Africa,AF,2021-02-22,3838348,101671,3392719
398,Africa,AF,2021-02-23,3846107,102142,3408000
399,Africa,AF,2021-02-24,3856586,102468,3420586
400,Africa,AF,2021-02-25,3868952,102825,3434842
401,Africa,AF,2021-02-26,3880031,103142,3451352
402,Africa,AF,2021-02-27,3887863,103481,3460879
403,Africa,AF,2021-02-28,3897277,103706,3469842
404,Africa,AF,2021-03-01,3906066,104021,3477952
405,Africa,AF,2021-03-02,3913617,104384,3489682
406,Africa,AF,2021-03-03,3924481,104660,3501735
407,Africa,AF,2021-03-04,3937059,104991,3512422
408,Africa,AF,2021-03-05,3945600,105216,3521084
409,Africa,AF,2021-03-06,3955564,105481,3533264
410,Africa,AF,2021-03-07,3964026,105712,3540548
411,Africa,AF,2021-03-08,3973311,106091,3550641
412,Africa,AF,2021-03-09,3981116,106380,3562986
413,Africa,AF,2021-03-10,3991537,106681,3572650
414,Africa,AF,2021-03-11,4006781,107004,3588728
415,Africa,AF,2021-03-12,4016647,107232,3598846
416,Africa,AF,2021-03-13,4027005,107526,3610623
417,Africa,AF,2021-03-14,4035566,107777,3620340
418,Africa,AF,2021-03-15,4044010,108086,3630605
419,Africa,AF,2021-03-16,4053064,108394,3640976
420,Africa,AF,2021-03-17,4064041,108671,3649304
421,Africa,AF,2021-03-18,4075344,108932,3659060
422,Africa,AF,2021-03-19,4087987,109477,3667490
423,Africa,AF,2021-03-20,4097217,109674,3673280
424,Africa,AF,2021-03-21,4106361,109903,3681374
425,Africa,AF,2021-03-22,4116074,110163,3690639
426,Africa,AF,2021-03-23,4124688,110485,3700112
427,Africa,AF,2021-03-24,4135534,110805,3708864
428,Africa,AF,2021-03-25,4148063,111193,3720965
429,Africa,AF,2021-03-26,4166513,111535,3756427
430,Africa,AF,2021-03-27,4176102,111728,3762644
431,Africa,AF,2021-03-28,4185073,111911,3768892
432,Africa,AF,2021-03-29,4194780,112225,3778882
433,Africa,AF,2021-03-30,4204572,112502,3787201
434,Africa,AF,2021-03-31,4217303,112757,3796305
435,Africa,AF,2021-04-01,4239522,113165,3802879
436,Africa,AF,2021-04-02,4252617,113411,3809867
437,Africa,AF,2021-04-03,4261396,113579,3815954
438,Africa,AF,2021-04-04,4270942,113851,3822133
439,Africa,AF,2021-04-05,4280166,114081,3829005
440,Africa,AF,2021-04-06,4289778,114317,3840393
441,Africa,AF,2021-04-07,4301465,114584,3850475
442,Africa,AF,2021-04-08,4318248,114935,3857266
443,Africa,AF,2021-04-09,4330817,115198,3866303
444,Africa,AF,2021-04-10,4340538,115421,3874228
445,Africa,AF,2021-04-11,4350282,115710,3883073
446,Africa,AF,2021-04-12,4360495,115973,3892869
447,Africa,AF,2021-04-13,4370251,116377,3903539
448,Africa,AF,2021-04-14,4384176,116745,3912793
449,Africa,AF,2021-04-15,4396821,117059,3921675
450,Africa,AF,2021-04-16,4408875,117366,3929111
451,Africa,AF,2021-04-17,4422235,117646,3937504
452,Africa,AF,2021-04-18,4431581,117898,3943473
453,Africa,AF,2021-04-19,4440330,118197,3953994
454,Africa,AF,2021-04-20,4450452,118608,3968210
455,Africa,AF,2021-04-21,4462320,118919,3979968
456,Africa,AF,2021-04-22,4474791,119226,3990577
457,Africa,AF,2021-04-23,4486853,119603,4002147
458,Africa,AF,2021-04-24,4497006,119840,4010159
459,Africa,AF,2021-04-25,4506465,120131,4018808
460,Africa,AF,2021-04-26,4513326,120428,4027042
461,Africa,AF,2021-04-27,4523125,120794,4041501
462,Africa,AF,2021-04-28,4532624,121134,4050936
463,Africa,AF,2021-04-29,4548223,121530,4061084
464,Africa,AF,2021-04-30,4557664,121783,4071339
465,Africa,AF,2021-05-01,4565641,122067,4079615
466,Africa,AF,2021-05-02,4571830,122297,4085348
467,Africa,AF,2021-05-03,4578738,122554,4093872
468,Africa,AF,2021-05-04,4586012,122889,4102342
469,Africa,AF,2021-05-05,4595641,123233,4111548
470,Africa,AF,2021-05-06,4608918,123616,4124037
471,Africa,AF,2021-05-07,4618298,123905,4132270
472,Africa,AF,2021-05-08,4624699,124137,4139793
473,Africa,AF,2021-05-09,4634430,124394,4148673
474,Africa,AF,2021-05-10,4641387,124745,4158698
475,Africa,AF,2021-05-11,4648644,125059,4167964
476,Africa,AF,2021-05-12,4657684,125365,4175677
477,Africa,AF,2021-05-13,4666330,125595,4183435
478,Africa,AF,2021-05-14,4674501,125846,4190893
479,Africa,AF,2021-05-15,4681495,126086,4196658
480,Africa,AF,2021-05-16,4688650,126309,4202245
481,Africa,AF,2021-05-17,4695984,126567,4212704
482,Africa,AF,2021-05-18,4706661,126889,4219340
483,Africa,AF,2021-05-19,4716811,127244,4226457
484,Africa,AF,2021-05-20,4728319,127614,4237403
485,Africa,AF,2021-05-21,4738489,127986,4246208
486,Africa,AF,2021-05-22,4748478,128195,4255165
487,Africa,AF,2021-05-23,4756617,128396,4263307
488,Africa,AF,2021-05-24,4765118,128676,4275039
489,Africa,AF,2021-05-25,4770956,128955,4283448
490,Africa,AF,2021-05-26,4785141,129259,4291634
491,Africa,AF,2021-05-27,4796831,129549,4298943
492,Africa,AF,2021-05-28,4809277,129849,4307659
493,Africa,AF,2021-05-29,4821151,130102,4316075
494,Africa,AF,2021-05-30,4827119,130304,4321562
495,Africa,AF,2021-05-31,4840295,130634,4336274
496,Africa,AF,2021-06-01,4850434,130954,4352606
497,Africa,AF,2021-06-02,4864246,131265,4361363
498,Africa,AF,2021-06-03,4879067,131516,4373228
499,Africa,AF,2021-06-04,4894004,131794,4385594
500,Africa,AF,2021-06-05,4906712,132052,4394409
501,Africa,AF,2021-06-06,4919478,132300,4402599
502,Africa,AF,2021-06-07,4930833,132578,4414294
503,Africa,AF,2021-06-08,4943817,132992,4424873
504,Africa,AF,2021-06-09,4962372,133356,4433218
505,Africa,AF,2021-06-10,4984115,133674,4444970
506,Africa,AF,2021-06-11,5004028,134054,4456713
507,Africa,AF,2021-06-12,5024889,134387,4466676
508,Africa,AF,2021-06-13,5041772,134659,4475763
509,Africa,AF,2021-06-14,5057430,134995,4489419
510,Africa,AF,2021-06-15,5077281,135470,4501368
511,Africa,AF,2021-06-16,5103580,135887,4510914
512,Africa,AF,2021-06-17,5130858,136270,4525769
513,Africa,AF,2021-06-18,5154963,136661,4542203
514,Africa,AF,2021-06-19,5178703,137078,4559657
515,Africa,AF,2021-06-20,5201711,137458,4573424
516,Africa,AF,2021-06-21,5225510,137947,4593511
517,Africa,AF,2021-06-22,5248266,138582,4611012
518,Africa,AF,2021-06-23,5281145,139088,4624278
519,Africa,AF,2021-06-24,5315207,139635,4639366
520,Africa,AF,2021-06-25,5350290,140163,4664266
521,Africa,AF,2021-06-26,5384871,140655,4684593
522,Africa,AF,2021-06-27,5412381,141103,4700374
523,Africa,AF,2021-06-28,5437337,141633,4726837
524,Africa,AF,2021-06-29,5465711,142154,4751354
525,Africa,AF,2021-06-30,5504513,142935,4771866
526,Africa,AF,2021-07-01,5547416,143728,4791142
527,Africa,AF,2021-07-02,5590590,144411,4820382
528,Africa,AF,2021-07-03,5633995,144899,4849424
529,Africa,AF,2021-07-04,5665738,145525,4873981
530,Africa,AF,2021-07-05,5694097,147038,4908765
531,Africa,AF,2021-07-06,5730967,147872,4940069
532,Africa,AF,2021-07-07,5775391,148686,4962989
533,Africa,AF,2021-07-08,5822705,149596,4987274
534,Africa,AF,2021-07-09,5869314,150470,5067406
535,Africa,AF,2021-07-10,5914780,151160,5105201
536,Africa,AF,2021-07-11,5950233,151769,5140313
537,Africa,AF,2021-07-12,5984738,152397,5177733
538,Africa,AF,2021-07-13,6023213,153482,5211185
539,Africa,AF,2021-07-14,6067422,154541,5237204
